generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
514,21,256,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.2400,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
514,22,256,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
514,23,256,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.076000,1968,75,13,4,620,9.9300,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
514,24,256,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
514,25,256,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1978,75,13,4,620,17.0300,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
514,26,256,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.4200,0.7184,43.102,1,1123,23628,25.0,75.0,50.0,50.0
514,27,256,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.076000,1970,75,13,4,620,1.4200,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
514,28,256,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0.076000,1973,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
514,29,256,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0.076000,1975,75,13,4,620,10.2800,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
515,0,256,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2200,0.5812,34.872,1,1123,23628,12.5,87.5,100.0,0.0
515,1,256,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,3.0500,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
515,2,256,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,14.2900,0.7184,43.102,1,1123,23628,37.5,62.5,25.0,75.0
515,3,256,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1920,74,13,4,609,13.8600,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
515,4,256,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.3200,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
515,5,256,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0.076000,1978,75,13,4,620,9.3900,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
515,6,256,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.8800,0.7184,43.102,1,1123,23628,37.5,62.5,37.5,62.5
515,7,256,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.076000,1984,75,13,4,620,9.3000,0.7250,43.503,1,1123,23628,87.5,12.5,87.5,12.5
515,8,256,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
515,10,256,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.2900,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
515,11,256,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0.076000,1918,75,13,4,611,10.2000,0.7191,43.145,1,1123,23628,87.5,12.5,0.0,100.0
515,12,256,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1968,75,13,4,620,10.0000,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
515,17,256,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1975,75,13,4,620,12.1200,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
515,19,256,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
515,20,256,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
515,21,256,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.076000,1966,75,13,4,620,9.3500,0.7184,43.107,1,1123,23628,87.5,12.5,62.5,37.5
515,22,256,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0.076000,1964,75,13,4,620,9.4800,0.7184,43.102,1,1123,23628,0.0,100.0,50.0,50.0
515,23,256,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
515,24,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074000,1509,61,13,4,616,8.9700,0.5812,34.872,1,1123,23628,87.5,12.5,100.0,0.0
515,25,256,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1964,75,13,4,620,4.9200,0.7184,43.102,1,1123,23628,0.0,100.0,12.5,87.5
515,26,256,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.2800,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
515,27,256,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.076000,1970,75,13,4,620,9.6700,0.7184,43.102,1,1123,23628,37.5,62.5,37.5,62.5
515,28,256,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.076000,1920,74,13,4,609,18.0700,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
516,0,256,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.4800,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
516,6,256,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0.076000,1970,75,13,4,620,9.2000,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
516,7,256,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.075000,1374,60,9,4,614,9.6800,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
516,8,256,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1971,75,13,4,620,11.8500,0.7184,43.107,1,1123,23628,25.0,75.0,25.0,75.0
516,10,256,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0.076000,1969,75,13,4,620,9.7700,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
516,12,256,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0.076000,1970,75,13,4,620,9.8600,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
516,13,256,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1918,75,13,4,611,18.9100,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
516,14,256,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.4500,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
516,15,256,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.075000,1376,60,9,4,614,9.4700,0.4915,29.493,1,1123,23628,100.0,0.0,25.0,75.0
516,17,256,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
516,18,256,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.076000,1984,75,13,4,620,8.9800,0.7250,43.503,1,1123,23628,87.5,12.5,87.5,12.5
516,19,256,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.075000,1374,60,9,4,614,9.3200,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
516,20,256,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,2.2900,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
516,21,256,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1975,75,13,4,620,10.3300,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
516,25,256,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2500,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
516,26,256,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1970,75,13,4,620,10.0000,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
516,27,256,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1918,75,13,4,611,10.3700,0.7191,43.145,1,1123,23628,87.5,12.5,0.0,100.0
516,28,256,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0.076000,1918,75,13,4,611,13.0300,0.7191,43.145,1,1123,23628,37.5,62.5,0.0,100.0
517,0,256,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.076000,1973,75,13,4,620,9.3400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
517,1,256,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6800,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
517,3,256,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.076000,1970,75,13,4,620,2.2900,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
517,4,256,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
517,6,256,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,16.9600,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
517,7,256,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.076000,1975,75,13,4,620,9.0800,0.7184,43.102,1,1123,23628,87.5,12.5,75.0,25.0
517,8,256,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0.076000,1970,75,13,4,620,9.4600,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
517,9,256,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.076000,1972,75,13,4,620,9.7000,0.7184,43.107,1,1123,23628,25.0,75.0,25.0,75.0
517,13,256,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0.076000,1970,75,13,4,620,1.9500,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
517,14,256,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.076000,1964,75,13,4,620,9.9200,0.7184,43.102,1,1123,23628,0.0,100.0,25.0,75.0
517,15,256,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7500,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
517,16,256,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,12.8000,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
517,17,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1509,60,13,4,614,9.2300,0.5812,34.872,1,1123,23628,75.0,25.0,100.0,0.0
517,18,256,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.076000,1968,75,13,4,620,9.6200,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
517,21,256,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.4400,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
517,22,256,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.076000,1975,75,13,4,620,1.5400,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
517,23,256,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1975,75,13,4,620,10.7500,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
517,24,256,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0.076000,1969,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
517,26,256,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0.076000,1975,75,13,4,620,10.2500,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
517,27,256,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.076000,1968,75,13,4,620,2.3700,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
517,28,256,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
518,0,256,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
518,2,256,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.076000,1984,75,13,4,620,8.9700,0.7250,43.503,1,1123,23628,87.5,12.5,87.5,12.5
518,5,256,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0.076000,1968,75,13,4,620,2.3300,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
518,6,256,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.6400,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
518,7,256,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1970,75,13,4,620,2.3300,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
518,8,256,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2000,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
518,10,256,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0.076000,1970,75,13,4,620,9.6800,0.7184,43.102,1,1123,23628,75.0,25.0,25.0,75.0
518,11,256,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0.076000,1970,75,13,4,620,2.3400,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
518,12,256,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.076000,1984,75,13,4,620,8.9700,0.7250,43.503,1,1123,23628,87.5,12.5,87.5,12.5
518,13,256,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
518,15,256,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1918,75,13,4,611,20.7300,0.7191,43.145,1,1123,23628,12.5,87.5,0.0,100.0
518,16,256,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,5.2200,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
518,17,256,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.076000,1979,75,13,4,620,10.4100,0.7184,43.107,1,1123,23628,25.0,75.0,37.5,62.5
518,18,256,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
518,19,256,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2500,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
518,20,256,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.076000,1970,75,13,4,620,9.3400,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
518,22,256,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1984,75,13,4,620,11.3500,0.7250,43.503,1,1123,23628,12.5,87.5,12.5,87.5
518,24,256,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.7000,0.7184,43.102,1,1123,23628,37.5,62.5,37.5,62.5
518,26,256,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
518,27,256,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0.076000,1970,75,13,4,620,9.4600,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
518,29,256,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1918,75,13,4,611,17.6600,0.7191,43.145,1,1123,23628,12.5,87.5,0.0,100.0
519,0,256,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,2.9700,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
519,1,256,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1373,60,9,4,614,9.7600,0.4915,29.493,1,1123,23628,100.0,0.0,25.0,75.0
519,2,256,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.8400,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
519,3,256,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
519,4,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0.076000,1968,75,13,4,620,9.4300,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
519,5,256,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.076000,1973,75,13,4,620,9.9200,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
519,8,256,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0.076000,1968,75,13,4,620,9.9200,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
519,9,256,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0.076000,1972,75,13,4,620,9.5900,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
519,10,256,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.076000,1964,75,13,4,620,9.7600,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
519,11,256,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
519,12,256,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.076000,1975,75,13,4,620,10.5300,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
519,13,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2600,0.5812,34.872,1,1123,23628,62.5,37.5,100.0,0.0
519,14,256,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.7700,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
519,16,256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.074000,1509,61,13,4,616,9.1800,0.5812,34.872,1,1123,23628,62.5,37.5,100.0,0.0
519,17,256,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.076000,1970,75,13,4,620,9.4600,0.7184,43.102,1,1123,23628,12.5,87.5,62.5,37.5
519,18,256,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.076000,1918,75,13,4,611,12.3600,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
519,19,256,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.076000,1972,75,13,4,620,9.7000,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
519,20,256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.0500,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
519,21,256,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0.076000,1970,75,13,4,620,2.3900,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
519,23,256,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.076000,1984,75,13,4,620,8.9900,0.7250,43.503,1,1123,23628,87.5,12.5,87.5,12.5
519,24,256,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
519,25,256,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
519,27,256,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1964,75,13,4,620,2.6300,0.7184,43.102,1,1123,23628,0.0,100.0,12.5,87.5
519,29,256,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2500,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
520,0,256,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,14.2800,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
520,2,256,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0.076000,1970,75,13,4,620,2.2000,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
520,4,256,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0.076000,1975,75,13,4,620,10.3300,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
520,5,256,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
520,6,256,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.075000,1982,74,13,4,618,9.2900,0.7250,43.500,1,1123,23628,75.0,25.0,75.0,25.0
520,8,256,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.076000,1970,75,13,4,620,1.5800,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
520,11,256,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0.076000,1975,75,13,4,620,9.5200,0.7184,43.102,1,1123,23628,12.5,87.5,62.5,37.5
520,12,256,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
520,14,256,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.075000,1380,60,9,4,614,9.7000,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
520,15,256,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
520,17,256,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.075000,1376,60,9,4,614,9.6300,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
520,18,256,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.075000,1376,60,9,4,614,9.2300,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
520,19,256,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.3200,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
520,20,256,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
520,22,256,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
520,23,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.075000,1376,60,9,4,614,9.0300,0.4911,29.467,1,1123,23628,100.0,0.0,87.5,12.5
520,24,256,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
520,29,256,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
521,1,256,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.3100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
521,6,256,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1920,74,13,4,609,13.8900,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
521,8,256,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5800,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
521,9,256,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0.076000,1970,75,13,4,620,9.4100,0.7184,43.102,1,1123,23628,12.5,87.5,50.0,50.0
521,10,256,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.076000,1968,75,13,4,620,9.1400,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
521,12,256,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1975,75,13,4,620,10.4700,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
521,19,256,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3500,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
521,20,256,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,10.3100,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
521,24,256,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0.076000,1978,75,13,4,620,9.7000,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
521,25,256,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.075000,1374,60,9,4,614,9.1800,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
521,28,256,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.076000,1968,75,13,4,620,9.8500,0.7184,43.107,1,1123,23628,25.0,75.0,25.0,75.0
522,0,256,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,62.5,37.5,100.0,0.0
522,1,256,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,1.9800,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
522,3,256,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.076000,1918,75,13,4,611,13.8100,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
522,6,256,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
