generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
317,15,64,1,1,0,1,1,1,1,1,1,1,1,0,0.075000,1952,69,13,4,608,3.1800,0.5389,43.109,1,267,5764,16.7,83.3,16.7,83.3
317,19,64,0,0,0,0,0,0,1,0,0,1,0,1,0.075000,1954,69,13,4,608,9.6500,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
317,21,64,1,0,0,0,1,0,0,0,0,0,1,0,0.074000,1502,55,13,4,604,9.6200,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
317,29,64,0,0,0,1,0,1,1,1,0,1,0,1,0.075000,1954,69,13,4,608,11.2500,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
318,0,64,1,0,0,0,1,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
318,1,64,0,0,1,1,0,0,1,1,0,1,1,1,0.076000,1954,69,13,4,608,10.3800,0.5389,43.109,1,267,5764,50.0,50.0,33.3,66.7
318,3,64,1,0,1,0,1,1,1,0,1,1,1,1,0.075000,1957,69,13,4,608,10.3500,0.5389,43.109,1,267,5764,0.0,100.0,50.0,50.0
318,10,64,1,0,0,0,1,1,0,0,1,1,1,1,0.075000,1954,69,13,4,608,10.3900,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
318,14,64,1,0,1,0,1,0,0,0,0,0,1,0,0.074000,1502,55,13,4,604,9.6200,0.4272,34.176,1,267,5764,33.3,66.7,100.0,0.0
318,17,64,0,0,1,0,0,0,0,0,0,1,1,0,0.075000,1957,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
318,18,64,1,1,1,1,0,1,1,1,1,1,1,0,0.075000,1952,69,13,4,608,2.7800,0.5389,43.109,1,267,5764,16.7,83.3,16.7,83.3
318,20,64,1,0,0,0,1,0,0,0,0,0,0,1,0.075000,1962,69,13,4,608,9.5600,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
318,21,64,0,0,1,0,1,1,1,0,0,0,1,1,0.075000,1952,69,13,4,608,9.9200,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
318,22,64,1,1,0,1,1,1,0,1,1,1,1,1,0.075000,1907,69,13,4,599,17.6800,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
318,23,64,0,0,0,0,0,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
318,26,64,1,1,0,0,0,1,1,1,1,1,1,1,0.076000,1957,69,13,4,608,9.2400,0.5389,43.109,1,267,5764,33.3,66.7,16.7,83.3
318,27,64,0,0,0,0,1,1,1,1,0,0,1,1,0.075000,1969,69,13,4,608,10.4500,0.5393,43.147,1,267,5764,50.0,50.0,50.0,50.0
319,0,64,0,0,1,0,0,1,1,1,1,1,0,0,0.075000,1954,69,13,4,608,10.3300,0.5389,43.109,1,267,5764,50.0,50.0,50.0,50.0
319,3,64,1,0,0,1,0,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
319,4,64,0,0,0,0,0,0,0,0,1,0,0,1,0.075000,1959,69,13,4,608,9.6400,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
319,11,64,0,0,0,0,0,1,0,1,0,1,0,1,0.075000,1345,53,9,4,600,11.2100,0.3560,28.480,1,267,5764,100.0,0.0,33.3,66.7
319,13,64,1,0,1,0,0,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
319,15,64,1,1,1,1,1,1,0,1,1,1,1,0,0.075000,1952,69,13,4,608,2.9900,0.5389,43.109,1,267,5764,16.7,83.3,16.7,83.3
319,16,64,1,1,1,0,1,0,0,0,0,0,1,0,0.076000,1959,69,13,4,608,1.7300,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
319,17,64,0,0,1,0,0,0,1,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
319,24,64,0,0,0,1,0,1,0,1,0,1,0,0,0.075000,1346,54,9,4,602,10.1700,0.3557,28.458,1,267,5764,100.0,0.0,33.3,66.7
319,26,64,0,0,0,1,0,1,1,1,0,0,0,1,0.075000,1954,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
319,27,64,0,0,1,0,0,0,1,1,0,0,1,0,0.075000,1954,69,13,4,608,9.5400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
319,28,64,1,0,1,0,0,0,0,0,1,1,1,0,0.075000,1958,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
319,29,64,1,0,1,0,1,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
320,1,64,0,0,0,0,0,1,0,1,0,0,0,1,0.075000,1343,54,9,4,602,10.1600,0.3557,28.458,1,267,5764,100.0,0.0,50.0,50.0
320,8,64,0,0,0,1,0,1,0,1,0,0,0,1,0.075000,1345,54,9,4,602,10.1600,0.3560,28.480,1,267,5764,100.0,0.0,33.3,66.7
320,9,64,0,0,0,1,0,0,0,1,0,1,0,0,0.075000,1343,54,9,4,602,9.6600,0.3557,28.458,1,267,5764,100.0,0.0,50.0,50.0
320,11,64,1,0,0,0,1,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
320,14,64,0,0,0,1,0,1,1,1,0,1,0,0,0.075000,1956,69,13,4,608,10.1100,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
320,18,64,0,0,0,0,1,1,0,1,0,1,0,1,0.075000,1954,69,13,4,608,11.1300,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
320,19,64,1,0,0,0,0,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
320,21,64,1,1,1,1,0,1,1,1,0,1,1,1,0.075000,1907,69,13,4,599,15.1900,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
320,23,64,0,0,0,0,0,1,0,0,0,1,0,1,0.075000,1345,54,9,4,602,10.0800,0.3560,28.480,1,267,5764,100.0,0.0,50.0,50.0
320,24,64,0,0,1,0,1,1,1,0,1,0,1,0,0.075000,1954,69,13,4,608,9.7300,0.5389,43.109,1,267,5764,16.7,83.3,83.3,16.7
320,25,64,0,0,0,1,0,0,0,1,0,0,0,0,0.075000,1345,53,9,4,600,9.4800,0.3560,28.480,1,267,5764,100.0,0.0,66.7,33.3
320,27,64,0,0,0,0,0,0,1,0,0,0,0,0,0.074000,1502,55,13,4,604,9.4200,0.4272,34.176,1,267,5764,83.3,16.7,100.0,0.0
320,28,64,0,0,0,0,0,0,1,0,1,1,1,0,0.075000,1954,69,13,4,608,9.6900,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
320,29,64,0,0,0,0,0,0,0,1,0,1,0,1,0.075000,1349,54,9,4,602,9.9700,0.3557,28.458,1,267,5764,100.0,0.0,50.0,50.0
321,5,64,0,0,1,0,0,1,0,1,0,1,0,0,0.075000,1954,69,13,4,608,10.1700,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
321,6,64,0,0,0,1,0,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
321,8,64,1,0,0,1,0,0,0,1,0,1,0,0,0.075000,1954,69,13,4,608,9.6600,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
321,11,64,1,1,1,1,0,1,1,1,1,1,0,1,0.075000,1907,69,13,4,599,13.0100,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
321,12,64,1,1,0,1,0,1,0,1,0,0,0,1,0.076000,1954,69,13,4,608,2.3200,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
321,15,64,0,0,0,1,0,0,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.5700,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
321,16,64,0,0,0,0,0,0,0,1,0,1,0,0,0.075000,1348,54,9,4,602,9.6600,0.3560,28.479,1,267,5764,100.0,0.0,66.7,33.3
321,18,64,0,0,0,0,0,1,1,0,0,1,0,1,0.075000,1954,69,13,4,608,9.9500,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
321,19,64,0,0,1,0,1,0,0,0,0,0,1,0,0.074000,1502,55,13,4,604,9.6200,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
321,21,64,0,0,0,1,0,1,0,1,1,1,0,0,0.075000,1959,69,13,4,608,10.2400,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
321,22,64,1,0,0,0,0,0,0,0,1,1,1,0,0.075000,1954,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
321,23,64,1,0,0,1,1,1,1,1,0,1,1,1,0.076000,1955,69,13,4,608,12.7100,0.5389,43.109,1,267,5764,33.3,66.7,16.7,83.3
321,25,64,0,0,0,1,0,0,0,1,1,1,0,0,0.075000,1950,69,13,4,608,9.7200,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
321,27,64,0,0,1,0,1,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
322,2,64,1,1,0,0,0,0,0,0,0,0,1,0,0.076000,1959,69,13,4,608,1.8200,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
322,5,64,1,0,1,0,1,0,0,0,1,1,1,0,0.075000,1954,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,16.7,83.3,83.3,16.7
322,7,64,0,0,1,0,0,0,0,1,0,0,1,0,0.075000,1957,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
322,8,64,0,0,1,0,1,1,0,0,1,1,1,1,0.075000,1952,69,13,4,608,10.3900,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
322,9,64,1,1,0,1,0,1,0,1,0,1,0,1,0.075000,1907,69,13,4,599,11.0400,0.5389,43.109,1,267,5764,83.3,16.7,0.0,100.0
322,11,64,0,0,1,0,1,1,1,1,0,0,1,1,0.075000,1952,69,13,4,608,10.4500,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
322,13,64,1,0,0,0,1,1,0,1,1,1,1,1,0.075000,1954,69,13,4,608,13.1400,0.5389,43.109,1,267,5764,33.3,66.7,33.3,66.7
322,14,64,0,0,0,1,1,1,0,1,0,1,0,0,0.075000,1956,69,13,4,608,10.1800,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
322,18,64,0,0,0,0,0,1,1,1,0,0,0,1,0.075000,1951,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
322,21,64,1,1,0,0,0,1,0,1,0,0,0,1,0.076000,1952,69,13,4,608,2.3500,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
322,24,64,1,0,0,0,1,0,0,0,1,1,1,0,0.075000,1954,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
322,25,64,1,0,0,1,1,1,0,0,1,1,1,1,0.076000,1953,69,13,4,608,10.3900,0.5389,43.109,1,267,5764,33.3,66.7,33.3,66.7
322,26,64,0,0,1,1,0,0,1,1,0,0,1,1,0.075000,1974,69,13,4,608,9.7200,0.5350,42.798,1,267,5764,50.0,50.0,50.0,50.0
322,28,64,0,0,1,0,1,0,0,0,0,0,0,1,0.075000,1959,69,13,4,608,9.5600,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
322,29,64,0,0,0,0,0,1,0,1,0,1,1,0,0.075000,1954,69,13,4,608,10.3200,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
323,0,64,0,0,1,0,1,0,0,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8300,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
323,1,64,1,0,0,0,1,1,1,1,0,0,1,1,0.075000,1952,69,13,4,608,10.4500,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
323,3,64,1,1,0,1,1,1,1,1,1,1,0,1,0.075000,1907,69,13,4,599,13.3100,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
323,9,64,0,0,0,0,1,1,1,1,1,1,1,0,0.075000,1957,69,13,4,608,10.6800,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
323,11,64,0,0,0,0,0,1,0,1,0,0,1,1,0.075000,1951,69,13,4,608,10.4500,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
323,18,64,0,0,0,1,0,0,1,1,0,1,0,0,0.075000,1950,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
323,19,64,0,0,0,1,0,1,0,1,0,1,1,0,0.075000,1956,69,13,4,608,10.3200,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
323,23,64,0,0,0,0,0,1,0,1,0,1,1,1,0.075000,1954,69,13,4,608,11.9000,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
323,29,64,0,0,0,0,0,0,0,1,0,0,0,1,0.075000,1345,54,9,4,602,9.6100,0.3560,28.480,1,267,5764,100.0,0.0,66.7,33.3
324,3,64,0,0,0,0,0,0,0,1,0,1,1,0,0.075000,1961,69,13,4,608,9.8100,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
324,5,64,1,0,1,0,0,0,0,1,0,0,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
324,7,64,1,1,0,1,0,0,0,1,0,1,0,0,0.076000,1954,69,13,4,608,1.8500,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
324,10,64,0,1,0,0,0,1,0,1,0,0,0,1,0.075000,1343,54,9,4,602,2.3100,0.3557,28.458,1,267,5764,100.0,0.0,33.3,66.7
324,12,64,0,0,0,0,0,1,0,1,1,1,0,1,0.075000,1954,69,13,4,608,11.3800,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
324,15,64,0,0,0,0,0,1,1,0,0,0,0,1,0.075000,1951,69,13,4,608,9.7300,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
324,19,64,0,1,1,0,0,0,0,0,0,0,1,0,0.075000,1962,69,13,4,608,1.9400,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
324,26,64,1,0,0,0,1,0,1,0,0,0,0,1,0.075000,1959,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
324,27,64,0,1,0,1,0,1,0,1,0,1,1,0,0.075000,1952,69,13,4,608,2.6600,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
324,28,64,1,0,1,1,1,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
324,29,64,1,0,0,1,1,0,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.5700,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
325,2,64,1,0,0,0,0,0,0,1,0,0,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
325,5,64,1,0,1,0,0,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
325,8,64,0,0,0,1,0,0,0,1,0,1,0,1,0.075000,1345,54,9,4,602,9.9700,0.3560,28.480,1,267,5764,100.0,0.0,33.3,66.7
325,9,64,0,0,0,0,0,0,1,1,0,1,1,1,0.075000,1962,69,13,4,608,10.3800,0.5389,43.109,1,267,5764,66.7,33.3,50.0,50.0
325,10,64,0,0,0,0,0,0,0,1,0,1,1,1,0.075000,1961,69,13,4,608,10.1800,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
325,14,64,0,0,0,0,0,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
325,19,64,1,0,1,0,1,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9000,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
325,24,64,1,0,0,0,0,0,0,1,0,1,0,1,0.075000,1962,69,13,4,608,9.9700,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
325,26,64,0,0,0,0,1,0,0,0,0,0,1,0,0.074000,1502,55,13,4,604,9.6200,0.4272,34.176,1,267,5764,66.7,33.3,100.0,0.0
325,27,64,0,0,1,0,1,1,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6600,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
326,2,64,0,0,0,0,0,1,0,1,0,1,0,0,0.075000,1345,54,9,4,602,10.1700,0.3560,28.480,1,267,5764,100.0,0.0,50.0,50.0
326,6,64,1,0,0,0,0,1,0,1,0,0,0,1,0.075000,1952,69,13,4,608,10.1600,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
326,7,64,0,0,0,1,1,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
326,10,64,0,0,1,1,0,1,0,1,0,1,0,0,0.075000,1956,69,13,4,608,10.1700,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
326,12,64,1,0,1,0,1,0,1,0,0,0,0,0,0.074000,1498,53,13,4,600,9.4200,0.4272,34.176,1,267,5764,33.3,66.7,100.0,0.0
326,13,64,0,0,1,0,0,0,0,1,0,1,0,0,0.075000,1965,69,13,4,608,9.6600,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
326,15,64,1,0,0,0,0,0,0,0,0,0,0,0,0.074000,1502,55,13,4,604,9.4100,0.4272,34.176,1,267,5764,83.3,16.7,100.0,0.0
326,18,64,0,0,0,1,0,0,0,0,0,1,0,0,0.075000,1345,54,9,4,602,9.6300,0.3560,28.480,1,267,5764,100.0,0.0,66.7,33.3
326,19,64,1,1,1,1,1,1,1,1,1,1,1,0,0.075000,1955,69,13,4,608,3.7700,0.5389,43.109,1,267,5764,0.0,100.0,16.7,83.3
326,20,64,1,1,0,1,1,1,0,1,1,1,1,0,0.075000,1952,69,13,4,608,2.4900,0.5389,43.109,1,267,5764,33.3,66.7,16.7,83.3
326,21,64,0,0,0,0,0,0,0,1,0,0,0,0,0.075000,1345,54,9,4,602,9.4800,0.3560,28.480,1,267,5764,100.0,0.0,83.3,16.7
326,22,64,1,0,0,0,0,0,0,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8300,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
327,1,64,0,0,0,0,1,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
327,3,64,0,0,0,0,1,1,1,1,1,1,0,0,0.075000,1974,69,13,4,608,10.4500,0.5350,42.798,1,267,5764,50.0,50.0,50.0,50.0
327,4,64,0,0,0,0,0,1,0,1,0,0,0,0,0.075000,1345,53,9,4,600,10.0000,0.3560,28.480,1,267,5764,100.0,0.0,66.7,33.3
327,6,64,0,0,0,0,1,0,0,1,0,0,0,1,0.075000,1954,69,13,4,608,9.6100,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
327,8,64,0,0,0,1,1,1,0,1,0,0,0,1,0.075000,1954,69,13,4,608,10.1300,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
327,10,64,1,0,1,0,1,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,16.7,83.3,83.3,16.7
327,13,64,0,0,1,0,1,1,1,1,1,1,1,0,0.075000,1954,69,13,4,608,10.6800,0.5389,43.109,1,267,5764,16.7,83.3,50.0,50.0
327,16,64,1,0,0,0,1,0,0,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8300,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
327,17,64,0,0,0,0,1,0,0,1,0,0,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
327,19,64,0,0,1,0,1,0,0,0,1,1,1,0,0.075000,1954,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
327,20,64,1,1,0,0,0,1,0,1,0,1,0,1,0.076000,1952,69,13,4,608,3.6300,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
327,22,64,0,0,0,1,0,1,0,0,0,1,0,1,0.075000,1343,54,9,4,602,10.0800,0.3557,28.458,1,267,5764,100.0,0.0,33.3,66.7
327,28,64,1,0,0,0,1,1,1,1,1,1,0,0,0.075000,1954,69,13,4,608,10.4500,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
328,1,64,0,0,0,1,1,0,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.5700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
328,3,64,1,0,1,0,1,0,0,1,0,0,0,0,0.075000,1954,69,13,4,608,9.4800,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
328,6,64,0,0,0,0,0,0,0,1,0,0,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
328,11,64,0,0,0,1,0,1,0,0,1,1,0,1,0.076000,1952,69,13,4,608,10.2100,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
328,13,64,0,0,0,1,0,1,0,0,0,1,0,0,0.075000,1342,54,9,4,602,9.9100,0.3560,28.479,1,267,5764,100.0,0.0,50.0,50.0
328,16,64,0,0,1,0,0,1,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.8200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
328,19,64,0,0,0,0,1,0,0,1,0,1,0,0,0.075000,1961,69,13,4,608,9.6600,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
328,21,64,0,1,0,1,0,0,0,1,0,1,0,1,0.075000,1345,54,9,4,602,2.2000,0.3560,28.480,1,267,5764,100.0,0.0,16.7,83.3
328,24,64,0,0,1,0,0,1,0,0,0,0,1,0,0.075000,1957,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
328,28,64,0,0,0,0,1,1,0,1,0,0,0,1,0.075000,1952,69,13,4,608,10.1300,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
328,29,64,1,0,0,0,1,1,1,1,1,1,1,0,0.075000,1954,69,13,4,608,10.6800,0.5389,43.109,1,267,5764,16.7,83.3,50.0,50.0
329,3,64,1,0,0,1,0,1,0,1,0,1,0,0,0.075000,1957,69,13,4,608,10.1700,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
329,5,64,0,0,0,1,0,1,0,0,1,1,0,0,0.075000,1951,69,13,4,608,10.0000,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
329,11,64,0,0,0,0,0,1,1,0,0,1,0,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
329,12,64,0,0,0,1,0,1,0,0,0,1,1,0,0.075000,1951,69,13,4,608,10.0700,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
329,16,64,0,0,1,0,0,1,0,1,0,0,0,1,0.075000,1954,69,13,4,608,10.1600,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
329,17,64,0,0,0,1,0,0,0,0,0,0,0,0,0.075000,1345,54,9,4,602,9.4100,0.3560,28.480,1,267,5764,100.0,0.0,83.3,16.7
329,20,64,0,0,0,1,0,1,0,0,0,0,0,1,0.075000,1349,54,9,4,602,9.8700,0.3557,28.458,1,267,5764,100.0,0.0,50.0,50.0
329,21,64,1,0,1,0,1,1,1,0,0,0,0,0,0.075000,1958,69,13,4,608,9.3400,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
329,22,64,0,0,0,0,0,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
329,24,64,0,0,1,0,1,0,1,1,1,1,1,1,0.075000,1961,69,13,4,608,10.7300,0.5389,43.109,1,267,5764,16.7,83.3,50.0,50.0
329,26,64,0,0,0,0,1,1,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.9000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
329,29,64,0,0,0,0,1,0,1,1,0,0,1,0,0.075000,1954,69,13,4,608,9.5400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
330,5,64,0,0,1,0,0,0,1,0,0,0,0,1,0.075000,1962,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
330,23,64,0,0,1,1,0,1,0,0,0,1,0,1,0.076000,1952,69,13,4,608,10.0800,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
330,24,64,1,0,1,0,1,0,1,1,0,0,0,0,0.075000,1958,69,13,4,608,9.4200,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
331,4,64,0,0,0,1,0,1,0,1,1,0,1,1,0.075000,1957,69,13,4,608,10.4800,0.5389,43.109,1,267,5764,66.7,33.3,33.3,66.7
331,14,64,0,0,0,1,0,1,0,0,0,1,1,1,0.076000,1952,69,13,4,608,10.2900,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
331,15,64,0,0,0,0,1,0,0,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8300,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
331,17,64,1,0,1,0,1,0,1,0,0,1,0,0,0.075000,1958,69,13,4,608,9.5900,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
331,18,64,1,0,0,0,1,1,1,1,0,1,1,1,0.075000,1954,69,13,4,608,12.7100,0.5389,43.109,1,267,5764,33.3,66.7,33.3,66.7
331,25,64,0,0,0,0,1,0,1,0,0,0,1,0,0.074000,1502,55,13,4,604,9.5700,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
332,0,64,0,1,0,0,1,0,0,0,0,0,1,0,0.075000,1959,69,13,4,608,1.9300,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
332,2,64,0,0,0,1,1,1,0,0,0,1,0,0,0.075000,1951,69,13,4,608,9.8400,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
332,7,64,0,0,0,0,0,1,0,0,0,0,0,1,0.075000,1342,54,9,4,602,9.8700,0.3560,28.479,1,267,5764,100.0,0.0,66.7,33.3
332,9,64,1,0,0,0,0,0,0,0,0,0,0,1,0.075000,1959,69,13,4,608,9.5600,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
332,16,64,1,0,0,0,1,0,0,1,1,1,1,0,0.075000,1962,69,13,4,608,9.7700,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
332,22,64,0,0,1,0,1,0,1,0,0,0,0,0,0.074000,1502,55,13,4,604,9.4200,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
