generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
419,6,128,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0.073000,1238,77,10,4,157,11.7400,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
419,10,128,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0.073000,1241,77,10,4,157,9.8400,0.5175,35.487,1,535,11528,71.4,28.6,42.9,57.1
419,25,128,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0.073000,1242,77,10,4,157,3.0900,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
419,26,128,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,11.2300,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
419,28,128,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.073000,1246,77,10,4,157,17.4000,0.5175,35.487,1,535,11528,14.3,85.7,28.6,71.4
420,2,128,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.073000,823,55,6,4,137,6.4700,0.3537,24.252,1,535,11528,100.0,0.0,28.6,71.4
420,7,128,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.073000,1241,77,10,4,157,2.5500,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
420,14,128,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0.073000,1238,77,10,4,157,10.7200,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
420,17,128,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0.073000,1192,77,10,4,148,12.7500,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
420,19,128,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.073000,1276,77,10,4,157,17.4000,0.5318,36.469,1,535,11528,28.6,71.4,28.6,71.4
420,27,128,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,6.2900,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
420,29,128,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.073000,1242,77,10,4,157,10.6000,0.5176,35.490,1,535,11528,85.7,14.3,14.3,85.7
421,3,128,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0.073000,1239,77,10,4,157,10.6700,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
421,5,128,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.073000,1242,77,10,4,157,16.2900,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
421,6,128,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,8.0500,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
421,8,128,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0.073000,1238,76,10,4,155,2.5100,0.5175,35.487,1,535,11528,42.9,57.1,14.3,85.7
421,12,128,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.073000,1272,77,10,4,157,10.0400,0.5318,36.469,1,535,11528,42.9,57.1,42.9,57.1
421,15,128,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0.073000,1241,77,10,4,157,3.0700,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
421,18,128,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0.073000,1241,77,10,4,157,1.9800,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
421,22,128,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,17.2400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
421,27,128,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,7.6000,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
422,0,128,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,7.6000,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
422,1,128,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,8.2400,0.5175,35.487,1,535,11528,14.3,85.7,28.6,71.4
422,6,128,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.073000,1272,77,10,4,157,3.8500,0.5319,36.471,1,535,11528,14.3,85.7,14.3,85.7
422,14,128,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,12.1500,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
422,23,128,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0.073000,1242,77,10,4,157,11.4100,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
422,27,128,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0.073000,1192,77,10,4,148,11.9700,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
422,29,128,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0.073000,1239,77,10,4,157,5.6000,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
423,3,128,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,17.2400,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
423,5,128,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,17.2400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
423,18,128,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,11.7800,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
423,19,128,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0.073000,1243,77,10,4,157,7.9000,0.5175,35.487,1,535,11528,14.3,85.7,57.1,42.9
423,23,128,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
423,25,128,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,8.2400,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
423,28,128,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.073000,1192,77,10,4,148,11.0500,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
424,1,128,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0.073000,1246,77,10,4,157,12.0300,0.5175,35.487,1,535,11528,42.9,57.1,14.3,85.7
424,8,128,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,11.7700,0.5175,35.487,1,535,11528,14.3,85.7,28.6,71.4
424,12,128,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.073000,819,55,6,4,137,10.6700,0.3537,24.252,1,535,11528,100.0,0.0,28.6,71.4
424,16,128,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.073000,1239,77,10,4,157,11.9900,0.5176,35.490,1,535,11528,0.0,100.0,14.3,85.7
424,17,128,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0.073000,1192,77,10,4,148,13.1600,0.5176,35.490,1,535,11528,42.9,57.1,0.0,100.0
424,22,128,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0.073000,1192,77,10,4,148,13.4800,0.5176,35.490,1,535,11528,42.9,57.1,0.0,100.0
424,24,128,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0.073000,1242,77,10,4,157,12.0300,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
424,28,128,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,3.5800,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
425,2,128,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,7.7500,0.5175,35.487,1,535,11528,42.9,57.1,28.6,71.4
425,7,128,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0.073000,1238,77,10,4,157,10.5800,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
425,10,128,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0.073000,1242,77,10,4,157,11.9100,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
425,11,128,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,17.4100,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
425,13,128,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0.073000,1244,77,10,4,157,12.8100,0.5175,35.487,1,535,11528,42.9,57.1,28.6,71.4
425,18,128,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0.073000,1242,77,10,4,157,11.1500,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
425,29,128,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0.073000,1238,77,10,4,157,3.1100,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
426,17,128,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.073000,1238,77,10,4,157,10.6700,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
426,18,128,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,11.7500,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
426,23,128,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0.073000,1238,77,10,4,157,12.7100,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
427,1,128,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0.073000,1238,77,10,4,157,10.8800,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
427,4,128,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,17.2400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
427,7,128,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0600,0.5176,35.490,1,535,11528,71.4,28.6,42.9,57.1
427,13,128,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0.073000,1238,77,10,4,157,10.5900,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
427,16,128,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0.073000,1238,77,10,4,157,12.8100,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
427,24,128,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.073000,1239,77,10,4,157,16.6600,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
427,28,128,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.073000,1246,77,10,4,157,17.4000,0.5175,35.487,1,535,11528,42.9,57.1,28.6,71.4
428,1,128,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0.073000,1271,77,10,4,157,8.0300,0.5318,36.469,1,535,11528,28.6,71.4,28.6,71.4
428,9,128,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.073000,1242,77,10,4,157,16.2900,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
428,11,128,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,12.1500,0.5176,35.490,1,535,11528,14.3,85.7,28.6,71.4
428,12,128,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,3.0300,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
428,15,128,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.074000,1270,76,10,4,155,3.8200,0.5322,36.493,1,535,11528,14.3,85.7,14.3,85.7
428,19,128,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,7.4400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
428,23,128,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.073000,1192,77,10,4,148,15.1300,0.5176,35.490,1,535,11528,42.9,57.1,0.0,100.0
429,1,128,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0.073000,1238,77,10,4,157,11.2300,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
429,23,128,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0400,0.5176,35.490,1,535,11528,14.3,85.7,42.9,57.1
429,25,128,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.073000,1239,77,10,4,157,7.8900,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
429,27,128,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,7.6000,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
430,1,128,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0.074000,1238,77,10,4,157,4.8300,0.5175,35.487,1,535,11528,42.9,57.1,14.3,85.7
430,6,128,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0.073000,1238,77,10,4,157,10.5900,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
430,8,128,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0.073000,1245,77,10,4,157,2.0200,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
430,9,128,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,17.2400,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
430,10,128,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,7.4800,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
430,12,128,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.073000,1271,76,10,4,155,17.2400,0.5322,36.493,1,535,11528,42.9,57.1,42.9,57.1
430,13,128,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0.073000,1238,77,10,4,157,9.8800,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
430,16,128,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.073000,1244,77,10,4,157,17.4100,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
431,15,128,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.073000,1242,77,10,4,157,7.2600,0.5176,35.490,1,535,11528,71.4,28.6,28.6,71.4
431,23,128,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0.073000,1242,77,10,4,157,7.1600,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
431,26,128,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9800,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
432,14,128,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.073000,1241,77,10,4,157,7.2400,0.5176,35.490,1,535,11528,71.4,28.6,42.9,57.1
432,28,128,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0.073000,1192,77,10,4,148,11.8100,0.5176,35.490,1,535,11528,71.4,28.6,0.0,100.0
434,7,128,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0.073000,1238,77,10,4,157,10.1100,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
434,14,128,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0.073000,1241,77,10,4,157,1.9100,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
434,23,128,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0.073000,1238,77,10,4,157,10.1200,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
434,25,128,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0.073000,1241,77,10,4,157,17.2400,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
435,25,128,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0.073000,1239,77,10,4,157,9.5600,0.5175,35.487,1,535,11528,42.9,57.1,42.9,57.1
436,8,128,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0.073000,1242,77,10,4,157,12.7300,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
436,18,128,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0.073000,1237,77,10,4,157,7.7300,0.5176,35.490,1,535,11528,42.9,57.1,57.1,42.9
436,19,128,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0.073000,1192,77,10,4,148,11.5600,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
436,22,128,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.073000,821,55,6,4,137,9.9100,0.3537,24.252,1,535,11528,100.0,0.0,42.9,57.1
436,23,128,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0.073000,1242,77,10,4,157,5.6700,0.5175,35.487,1,535,11528,14.3,85.7,14.3,85.7
437,5,128,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0800,0.5176,35.490,1,535,11528,14.3,85.7,28.6,71.4
437,9,128,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.073000,1238,77,10,4,157,3.1300,0.5176,35.490,1,535,11528,85.7,14.3,14.3,85.7
437,12,128,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9900,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
437,15,128,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0.073000,1238,77,10,4,157,2.9600,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
437,22,128,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0.073000,1238,77,10,4,157,10.6400,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
437,25,128,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0.073000,1239,77,10,4,157,12.1000,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
437,26,128,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0.073000,1238,77,10,4,157,11.1300,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
437,28,128,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0.073000,1242,77,10,4,157,10.0500,0.5175,35.487,1,535,11528,42.9,57.1,28.6,71.4
438,6,128,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0.073000,1241,77,10,4,157,16.1300,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
438,15,128,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,11.7500,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
439,4,128,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0.073000,1244,77,10,4,157,3.2900,0.5175,35.487,1,535,11528,28.6,71.4,14.3,85.7
439,13,128,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,23.1900,0.5176,35.490,1,535,11528,14.3,85.7,28.6,71.4
439,14,128,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0.073000,1239,77,10,4,157,12.7100,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
440,9,128,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0.073000,1238,77,10,4,157,4.9100,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
440,22,128,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0.073000,1238,77,10,4,157,11.7400,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
440,24,128,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,7.2500,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
440,25,128,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.073000,1237,77,10,4,157,8.3200,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
440,28,128,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,7.9900,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
441,1,128,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0.073000,1238,77,10,4,157,12.8100,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
441,16,128,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,11.7500,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
441,20,128,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0.073000,1238,77,10,4,157,11.7400,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
442,1,128,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,17.4100,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
442,8,128,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,7.4100,0.5176,35.490,1,535,11528,14.3,85.7,14.3,85.7
442,12,128,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0.073000,1239,77,10,4,157,4.1000,0.5176,35.490,1,535,11528,85.7,14.3,14.3,85.7
442,19,128,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0.073000,1239,77,10,4,157,10.5700,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
443,28,128,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0.073000,1242,77,10,4,157,7.1600,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
444,7,128,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0.073000,1242,77,10,4,157,12.8200,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
444,17,128,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.073000,1272,77,10,4,157,10.5800,0.5322,36.493,1,535,11528,42.9,57.1,42.9,57.1
444,22,128,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0.073000,1238,77,10,4,157,12.7100,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
445,6,128,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0.073000,1242,77,10,4,157,18.1900,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
445,13,128,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0.073000,1242,77,10,4,157,12.0100,0.5175,35.487,1,535,11528,42.9,57.1,28.6,71.4
445,29,128,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,12.9900,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
446,1,128,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0.073000,1242,77,10,4,157,2.7600,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
446,3,128,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0.073000,1196,77,10,4,148,10.5900,0.5175,35.487,1,535,11528,71.4,28.6,0.0,100.0
446,18,128,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.073000,1241,77,10,4,157,4.3100,0.5176,35.490,1,535,11528,0.0,100.0,14.3,85.7
446,26,128,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0.073000,1241,77,10,4,157,7.0000,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
447,15,128,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.073000,819,54,6,4,135,6.3100,0.3533,24.226,1,535,11528,100.0,0.0,42.9,57.1
448,0,128,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0.073000,1242,77,10,4,157,12.0300,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
448,11,128,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0.073000,1196,77,10,4,148,11.8000,0.5175,35.487,1,535,11528,42.9,57.1,0.0,100.0
448,21,128,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0.073000,1238,77,10,4,157,2.7400,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
449,4,128,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0.073000,1238,77,10,4,157,12.0100,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
449,18,128,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.073000,819,55,6,4,137,9.9800,0.3537,24.252,1,535,11528,100.0,0.0,28.6,71.4
450,5,128,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.073000,819,55,6,4,137,9.8100,0.3537,24.252,1,535,11528,100.0,0.0,28.6,71.4
450,9,128,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,12.9500,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
450,15,128,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0.073000,1238,77,10,4,157,4.6000,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
450,16,128,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0.073000,1241,77,10,4,157,3.1600,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
451,16,128,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0.073000,1239,77,10,4,157,7.9600,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
451,25,128,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0.073000,1241,77,10,4,157,2.8900,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
451,26,128,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0.074000,1276,77,10,4,157,5.5000,0.5318,36.469,1,535,11528,28.6,71.4,28.6,71.4
453,4,128,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0.073000,1192,77,10,4,148,10.9100,0.5176,35.490,1,535,11528,71.4,28.6,0.0,100.0
453,10,128,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.073000,1272,77,10,4,157,7.9900,0.5322,36.493,1,535,11528,42.9,57.1,42.9,57.1
454,26,128,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.073000,1244,77,10,4,157,7.0500,0.5175,35.487,1,535,11528,42.9,57.1,14.3,85.7
455,14,128,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0.073000,1238,77,10,4,157,4.4300,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
455,16,128,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0.073000,1236,77,10,4,157,2.6900,0.5176,35.490,1,535,11528,85.7,14.3,14.3,85.7
455,21,128,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0.073000,1241,77,10,4,157,2.6100,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
456,3,128,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.073000,817,54,6,4,135,4.2900,0.3533,24.226,1,535,11528,100.0,0.0,14.3,85.7
456,9,128,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.074000,1272,77,10,4,157,3.2500,0.5322,36.493,1,535,11528,28.6,71.4,28.6,71.4
456,16,128,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0.073000,1242,77,10,4,157,13.0100,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
456,17,128,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0.073000,1239,77,10,4,157,10.0400,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
456,28,128,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.073000,1246,77,10,4,157,10.6000,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
457,4,128,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9900,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
457,17,128,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0.073000,1237,77,10,4,157,8.0800,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
457,28,128,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9800,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
458,20,128,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.073000,1238,77,10,4,157,9.9500,0.5176,35.490,1,535,11528,85.7,14.3,42.9,57.1
