generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,s8_mult,s8_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
614,3,512,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
614,4,512,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
614,5,512,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.2200,0.8014,42.740,1,2415,49104,33.3,66.7,11.1,88.9
614,6,512,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.7600,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
614,7,512,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,15.3000,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
614,8,512,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.5800,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
614,12,512,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0.076000,1991,78,13,4,627,2.0600,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
614,15,512,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.076000,1990,77,13,4,625,9.0400,0.8325,44.401,1,2415,49104,77.8,22.2,77.8,22.2
614,16,512,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.076000,1996,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
614,17,512,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,13.0100,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
614,20,512,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1988,78,13,4,627,4.8800,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
614,21,512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,18.5200,0.8012,42.729,1,2415,49104,11.1,88.9,0.0,100.0
614,22,512,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.5100,0.8014,42.740,1,2415,49104,22.2,77.8,11.1,88.9
614,23,512,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.076000,1991,78,13,4,627,8.9600,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
614,24,512,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0.076000,1996,78,13,4,627,9.4000,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
614,26,512,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076000,1991,78,13,4,627,1.3300,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
614,27,512,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
614,29,512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.076000,1991,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
615,1,512,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,7.3000,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
615,3,512,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.076000,1992,78,13,4,627,1.6300,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
615,4,512,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.076000,1944,78,13,4,618,10.0300,0.8012,42.729,1,2415,49104,88.9,11.1,0.0,100.0
615,5,512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.075000,1389,63,9,4,621,9.4000,0.5530,29.493,1,2415,49104,100.0,0.0,44.4,55.6
615,7,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.075000,1392,62,9,4,619,9.3500,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
615,8,512,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0.076000,1944,78,13,4,618,9.8800,0.8012,42.729,1,2415,49104,88.9,11.1,0.0,100.0
615,9,512,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076000,1991,78,13,4,627,1.3300,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
615,11,512,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1994,78,13,4,627,10.1600,0.8014,42.740,1,2415,49104,88.9,11.1,11.1,88.9
615,13,512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1944,78,13,4,618,13.5000,0.8012,42.729,1,2415,49104,11.1,88.9,0.0,100.0
615,14,512,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.076000,1991,78,13,4,627,1.3100,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
615,15,512,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1991,78,13,4,627,2.9800,0.8325,44.401,1,2415,49104,11.1,88.9,11.1,88.9
615,16,512,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.075000,1392,63,9,4,621,8.9700,0.5525,29.467,1,2415,49104,100.0,0.0,77.8,22.2
615,17,512,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,16.3500,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
615,21,512,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
615,22,512,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.076000,1991,78,13,4,627,9.0100,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
615,23,512,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.076000,1991,78,13,4,627,9.1400,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
615,25,512,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.6700,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
615,26,512,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.076000,1989,78,13,4,627,9.4400,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
615,27,512,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0.076000,1991,78,13,4,627,2.4700,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
615,28,512,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.6100,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
615,29,512,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.076000,1994,78,13,4,627,8.9500,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
616,0,512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.076000,1988,78,13,4,627,2.2100,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
616,1,512,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,4.1600,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
616,2,512,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0.076000,1984,78,13,4,627,2.0900,0.8019,42.767,1,2415,49104,44.4,55.6,11.1,88.9
616,3,512,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.076000,1991,78,13,4,627,1.6700,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
616,4,512,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9300,0.5525,29.467,1,2415,49104,100.0,0.0,66.7,33.3
616,5,512,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.9300,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
616,6,512,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,8.8000,0.8012,42.729,1,2415,49104,0.0,100.0,11.1,88.9
616,7,512,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0.076000,1991,78,13,4,627,9.6100,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
616,8,512,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,9.3500,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
616,9,512,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0.076000,1988,78,13,4,627,9.4400,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
616,12,512,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0.076000,1991,78,13,4,627,9.4300,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
616,13,512,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,4.7500,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
616,14,512,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.075000,1392,63,9,4,621,2.0200,0.5525,29.467,1,2415,49104,100.0,0.0,11.1,88.9
616,15,512,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,16.1000,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
616,17,512,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.4600,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
616,18,512,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,11.1,88.9,88.9,11.1
616,19,512,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
616,20,512,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0.076000,1989,78,13,4,627,9.4700,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
616,21,512,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.9400,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
616,24,512,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.076000,1993,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
616,25,512,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0.076000,2001,78,13,4,627,9.5400,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
616,27,512,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.076000,1991,78,13,4,627,8.9500,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
616,28,512,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.075000,1392,63,9,4,621,1.7200,0.5525,29.467,1,2415,49104,100.0,0.0,11.1,88.9
617,0,512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.076000,1994,78,13,4,627,9.3700,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
617,1,512,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.075000,1389,63,9,4,621,8.9400,0.5530,29.493,1,2415,49104,100.0,0.0,44.4,55.6
617,3,512,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.076000,1993,78,13,4,627,9.0200,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
617,4,512,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.076000,1988,78,13,4,627,1.5800,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
617,5,512,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.076000,1991,78,13,4,627,9.3000,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
617,8,512,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.075000,1396,63,9,4,621,9.4100,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
617,9,512,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.074000,1507,64,13,4,623,9.1900,0.6550,34.935,1,2415,49104,11.1,88.9,100.0,0.0
617,10,512,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.075000,1392,63,9,4,621,9.2400,0.5525,29.467,1,2415,49104,100.0,0.0,66.7,33.3
617,12,512,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.076000,1988,78,13,4,627,3.7300,0.8014,42.740,1,2415,49104,33.3,66.7,11.1,88.9
617,14,512,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.076000,1946,78,13,4,618,11.9700,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
617,16,512,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,18.8600,0.8012,42.729,1,2415,49104,11.1,88.9,0.0,100.0
617,17,512,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,6.1200,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
617,21,512,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.076000,1990,78,13,4,627,11.3700,0.8012,42.732,1,2415,49104,33.3,66.7,22.2,77.8
617,22,512,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,5.2200,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
617,24,512,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.076000,1944,78,13,4,618,11.3100,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
617,25,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9100,0.5525,29.467,1,2415,49104,100.0,0.0,77.8,22.2
617,26,512,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,7.7800,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
617,27,512,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1996,78,13,4,627,1.7400,0.8014,42.740,1,2415,49104,88.9,11.1,22.2,77.8
617,28,512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9000,0.5525,29.467,1,2415,49104,100.0,0.0,66.7,33.3
617,29,512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.076000,1988,78,13,4,627,9.2900,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
618,0,512,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.076000,1988,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
618,1,512,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9600,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
618,2,512,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1944,78,13,4,618,10.0300,0.8012,42.729,1,2415,49104,88.9,11.1,0.0,100.0
618,4,512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
618,6,512,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0.076000,1996,78,13,4,627,1.8300,0.8012,42.729,1,2415,49104,44.4,55.6,22.2,77.8
618,7,512,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
618,9,512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.075000,1392,62,9,4,619,8.9900,0.5525,29.467,1,2415,49104,100.0,0.0,77.8,22.2
618,10,512,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.075000,1392,63,9,4,621,9.2800,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
618,12,512,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1944,78,13,4,618,12.9900,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
618,14,512,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.076000,1985,78,13,4,627,9.0600,0.8012,42.729,1,2415,49104,11.1,88.9,88.9,11.1
618,15,512,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9300,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
618,16,512,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0.076000,1989,78,13,4,627,9.5900,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
618,17,512,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.076000,1991,78,13,4,627,2.8000,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
618,19,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.075000,1392,62,9,4,619,9.3300,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
618,20,512,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1991,78,13,4,627,2.1400,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
618,21,512,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,13.9200,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
618,22,512,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1996,78,13,4,627,13.5100,0.8014,42.740,1,2415,49104,11.1,88.9,11.1,88.9
618,24,512,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
618,25,512,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,1.5900,0.8012,42.729,1,2415,49104,11.1,88.9,88.9,11.1
618,27,512,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.076000,1984,78,13,4,627,2.2200,0.8019,42.767,1,2415,49104,22.2,77.8,11.1,88.9
618,29,512,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.076000,1991,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
619,4,512,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,4.0200,0.8325,44.401,1,2415,49104,11.1,88.9,11.1,88.9
619,7,512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0.077000,1989,78,13,4,627,9.4500,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
619,9,512,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,2.8200,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
619,10,512,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1991,78,13,4,627,2.8000,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
619,11,512,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.3300,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
619,12,512,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.075000,1392,63,9,4,621,8.9600,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
619,14,512,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.2600,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
619,15,512,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,1.6600,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
619,17,512,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,12.9900,0.8014,42.740,1,2415,49104,33.3,66.7,11.1,88.9
619,19,512,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.6200,0.8014,42.740,1,2415,49104,22.2,77.8,11.1,88.9
619,21,512,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.076000,1991,78,13,4,627,1.5300,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
619,24,512,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,22.2,77.8,88.9,11.1
619,25,512,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,12.9900,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
619,26,512,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,9.3400,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
619,27,512,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.2900,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
619,28,512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.075000,1392,63,9,4,621,8.9700,0.5525,29.467,1,2415,49104,100.0,0.0,88.9,11.1
619,29,512,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.075000,1392,63,9,4,621,9.2400,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
620,0,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.075000,1389,63,9,4,621,9.7500,0.5530,29.493,1,2415,49104,100.0,0.0,22.2,77.8
620,1,512,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0.074000,1507,64,13,4,623,9.1800,0.6550,34.935,1,2415,49104,22.2,77.8,100.0,0.0
620,2,512,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0.076000,1944,78,13,4,618,12.5200,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
620,4,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
620,5,512,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.075000,1392,63,9,4,621,9.5500,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
620,7,512,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.075000,1392,63,9,4,621,8.9800,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
620,8,512,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.3000,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
620,12,512,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.076000,1994,78,13,4,627,9.4100,0.8014,42.740,1,2415,49104,88.9,11.1,44.4,55.6
620,13,512,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.076000,1991,78,13,4,627,8.9700,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
620,14,512,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1996,78,13,4,627,13.5100,0.8014,42.740,1,2415,49104,33.3,66.7,11.1,88.9
620,15,512,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
620,18,512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1990,78,13,4,627,2.3100,0.8325,44.401,1,2415,49104,11.1,88.9,11.1,88.9
620,21,512,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,22.2,77.8,88.9,11.1
620,24,512,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0.076000,1993,78,13,4,627,1.6100,0.8012,42.729,1,2415,49104,77.8,22.2,11.1,88.9
620,25,512,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.075000,1390,63,9,4,621,9.6200,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
620,26,512,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,9.3500,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
620,29,512,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0.076000,1991,78,13,4,627,1.8600,0.8012,42.729,1,2415,49104,22.2,77.8,22.2,77.8
621,0,512,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.6200,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
621,2,512,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0.076000,1991,78,13,4,627,1.8700,0.8012,42.729,1,2415,49104,77.8,22.2,11.1,88.9
621,4,512,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
621,5,512,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,9.3300,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
621,8,512,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1944,78,13,4,618,12.6400,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
621,10,512,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.076000,1991,78,13,4,627,1.6700,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
